9.03657	-5.45641	6.01701	-1.65634	-0.797649	-0.335783	
9.03657	-5.45641	6.01701	-1.65634	-0.797649	-0.335783	
8.8709	-4.70017	5.38404	-1.41074	-0.302733	0.192164	
8.90865	-3.77003	5.01878	-0.280531	-0.492175	-0.169456	
7.9765	-3.74206	4.65778	-0.890454	0.323631	1.47908	
8.30341	-4.6613	4.87716	0.768377	0.571181	0.0219526	
7.39343	-4.47132	5.24572	-0.229127	-1.57029	-1.35735	
6.87411	-3.78085	5.74928	0.000541103	-1.74045	-0.887777	
7.66601	-3.39337	5.2773	0.0555855	0.586196	1.13487	
8.33583	-2.81629	5.74455	-0.249915	1.43739	0.518991	
8.63968	-2.47903	4.85352	2.03369	0.373176	0.902201	
9.39369	-2.95235	4.39807	-0.557985	-1.9334	-0.957276	
8.45148	-2.94476	4.733	-0.405157	0.0599403	-0.584899	
9.24673	-2.50505	4.31558	0.422385	-1.36689	-0.504789	
8.38898	-2.98001	4.51227	-0.597195	0.0825052	-1.47186	
7.91452	-2.30538	5.07773	-0.871359	-0.433799	-1.0868	
8.49221	-1.50624	4.91146	-0.500802	-0.505165	-0.135921	
9.07523	-1.5806	4.10241	-0.598931	0.785394	-0.323142	
8.73254	-1.42107	5.02821	1.38146	1.42696	0.294255	
8.85817	-0.740556	4.30633	0.771389	0.0429735	-1.11068	
9.17807	-0.302147	5.14624	-1.14506	-2.17457	0.762299	
8.45571	0.0440695	5.74485	-1.24292	-0.778973	-0.167685	
8.60429	0.746453	5.04873	-0.823102	-0.533804	0.169828	
8.40305	-0.229842	5.12841	-0.325611	-0.673163	-0.287416	
8.96942	-0.845747	4.5808	0.635235	0.553774	-0.668873	
9.15853	-1.78045	4.88173	1.49917	0.874146	-0.220184	
9.06439	-1.21059	5.69806	1.10845	0.0864719	0.283351	
9.30145	-2.17626	5.59184	-0.603179	-0.238032	-0.551284	
9.53348	-2.05076	6.55642	-0.775982	-0.171383	-0.518429	
8.86161	-1.60258	7.14611	-0.149355	-0.456387	0.409843	
8.63382	-0.630408	7.09151	1.38331	-0.185363	-1.07397	
8.68269	-1.27908	6.33201	1.589	-1.39744	-0.0220459	
8.3345	-1.27249	7.26941	-1.72578	0.404332	-1.28292	
8.2401	-0.326647	6.95881	-0.27712	0.811846	-0.472823	
8.03592	-0.115359	6.00295	0.721402	0.0499522	-0.852709	
8.27952	-1.08282	6.07132	-0.730405	-0.190079	0.849466	
8.45675	-0.104185	5.9671	0.521289	-0.402841	0.9959	
7.76209	0.606935	6.07553	-0.0550383	-0.746681	-0.46537	
8.58556	0.293968	6.54877	-0.497653	0.497139	1.11837	
9.02809	-0.00483382	7.39427	0.534856	0.370271	0.531423	
8.74743	-0.499339	6.57166	-0.326204	-0.173856	1.15404	
9.19202	-0.854045	7.39417	2.12503	0.675223	0.185903	
8.56113	-0.0847459	7.49497	0.419791	-0.539551	-1.2808	
7.6515	0.188728	7.18228	0.610336	1.78995	0.22703	
8.25647	0.00166588	7.95624	-0.68132	0.193687	0.844909	
8.00009	0.890322	7.57603	0.574886	0.79183	1.40179	
7.83501	0.195842	8.27635	0.37218	-0.224146	0.343366	
8.12339	-0.328959	7.47546	0.650129	0.307717	0.0954595	
7.98526	0.0592604	6.56431	0.341837	0.302633	0.140137	
8.32602	0.99738	6.50258	-0.00748602	0.475187	0.844667	
9.20015	1.19569	6.0592	-0.434547	0.833462	0.164692	
8.40367	1.44115	5.5066	-1.09949	0.512692	0.982804	
9.0293	2.04202	6.00414	-0.345002	-0.175309	0.86283	
8.46313	1.22027	6.06875	-0.239287	-0.318893	-0.0503892	
8.24405	0.245918	6.12011	-0.520675	-0.281843	-0.554396	
9.04689	0.0313165	6.67633	-0.182441	0.747968	-0.647414	
9.84639	0.04858	7.27676	0.161147	-0.326877	-1.07645	
9.38833	-0.807505	7.51613	0.429535	-0.257011	-0.315762	
10.0603	-0.716416	8.25113	-0.553121	1.43369	0.367175	
9.24623	-1.25614	8.46578	0.16646	0.322077	0.292694	
9.25405	-0.258938	8.54014	0.924983	0.328677	0.115723	
8.78765	0.00126458	7.6947	0.114693	-0.683881	0.253146	
8.43144	-0.702864	8.30896	-0.081032	-1.09143	-0.328429	
9.35325	-0.52278	7.96568	-0.0276869	-0.358398	0.201766	
8.56192	-0.975908	8.37614	-0.172289	-0.546993	-0.285953	
8.82259	-0.0767653	8.7277	0.98806	-0.53435	-1.18478	
7.84363	-0.192171	8.55942	0.715925	0.610197	-0.374287	
8.35788	-1.00328	8.83808	-0.0540893	0.586342	0.968473	
7.91735	-1.79955	9.25268	0.44287	0.589125	1.50053	
8.21489	-2.65275	8.82427	-0.9614	0.0137659	1.67656	
8.50424	-1.73646	9.10122	1.81746	-0.0343839	-1.1238	
7.698	-1.69088	8.5114	0.439389	-0.531719	0.73098	
6.98088	-1.67137	7.81471	1.29955	-0.740057	-0.15798	
7.10489	-0.736854	7.4811	1.13107	-0.740292	-0.221159	
6.83975	-1.55393	7.99305	0.507121	1.36366	2.78652	
6.36134	-2.41848	8.14693	-0.600894	1.61566	0.721453	
6.93693	-1.93741	7.48566	0.365427	-1.76847	-0.876741	
6.87653	-0.957684	7.29464	-0.885679	-1.75442	-0.399616	
7.54617	-0.289641	6.97014	-1.36718	-1.11194	-0.0682376	
7.82674	-0.295674	6.01033	-0.147805	-0.621811	0.287072	
6.95373	0.07217	6.33053	-0.506446	-0.84952	-0.431339	
7.9287	0.224075	6.16818	-0.22933	-0.448064	1.63633	
7.15981	-0.309557	5.81598	-0.0249984	0.687335	-0.513097	
7.42632	-0.902714	5.05629	-1.14633	-0.0931207	-0.294589	
7.15048	-1.6033	5.71439	-0.0272347	0.031721	0.304903	
6.17606	-1.77017	5.8649	0.151342	0.120654	1.54907	
6.52396	-2.69376	6.02597	-0.538669	-0.406886	-0.00517859	
6.83192	-1.93574	6.60092	1.91674	-0.51573	-1.18984	
6.2966	-2.60988	6.09203	-0.322256	0.253637	0.160874	
6.02667	-2.29875	5.1808	-1.0049	0.93444	0.59678	
6.00441	-2.20518	6.17617	0.311557	-0.905801	0.794014	
6.77776	-1.5712	6.1761	-0.739012	0.369578	-0.251385	
6.40576	-0.654939	6.02752	1.21785	1.03394	-1.02109	
7.01469	-0.950106	6.76378	-1.15746	0.563863	0.74279	
6.80494	-0.438234	5.93072	-0.76663	-0.640832	-0.0930483	
6.24144	0.35869	5.71304	-1.85331	-1.2023	0.674103	
6.5736	0.838274	6.52524	-0.675907	-0.518337	-0.21454	
7.31085	1.263	7.05067	-0.687013	0.885341	-1.33978	
8.14669	1.48269	6.54758	0.0643768	-0.195172	-0.558568	
7.86342	0.791741	7.21267	0.408602	0.70566	0.520722	
6.91945	1.09843	7.33459	-0.0702079	-0.12818	-1.11876	
7.21367	1.98876	6.98711	0.719924	-0.200068	-0.631424	
6.44075	2.57177	6.73672	0.975349	0.660451	0.592943	
6.20974	2.74713	7.69374	-0.36691	0.06343	0.376036	
5.94069	1.78434	7.66845	1.9172	-0.540827	-0.657044	
5.91089	2.72082	7.31901	-0.870514	-0.136969	0.690858	
6.20171	2.44235	6.40365	-0.14224	0.809342	0.635916	
6.85534	3.11201	6.05105	0.239856	-0.410562	-0.960741	
6.85608	2.46941	6.81725	1.24776	-0.067714	-0.675762	
6.35015	2.31819	5.96804	-0.514327	-0.502782	0.456885	
6.43015	1.51448	6.55766	0.451031	0.228052	1.31834	
5.94681	1.59339	7.42953	-0.788714	0.466406	0.607059	
6.7229	1.87359	7.99448	0.178502	0.264399	-0.625935	
5.99376	2.34054	8.4948	0.122952	-0.151157	-0.319613	
6.19139	3.01724	7.78556	0.288101	0.238868	0.0990439	
5.58277	2.95507	8.57658	-0.042918	0.851504	-0.108176	
4.89673	2.39478	9.04071	1.05024	-0.553877	-0.195762	
4.71632	2.72692	8.11489	0.719772	1.21494	0.507259	
5.26747	1.91407	8.30332	-0.197589	0.219163	-1.12911	
5.63383	2.77128	8.66522	1.29807	-0.18943	-1.68291	
