0.275837	3.06588	12.8972	1.39242	-0.435524	-0.632015	
0.275837	3.06588	12.8972	1.39242	-0.435524	-0.632015	
0.00306728	2.76104	13.8097	-0.26447	0.937778	-0.673607	
0.73341	3.38377	13.529	0.0896877	0.890774	0.146368	
0.217922	3.81708	12.7897	0.823463	0.180026	-0.779303	
0.625351	4.32967	13.5456	-1.15722	-0.312606	0.614407	
0.744879	4.6702	12.613	-0.201433	-0.24716	0.761825	
0.433348	5.27387	13.3468	1.33715	-0.289776	1.44617	
1.04215	4.93946	12.6274	0.142401	0.334114	0.149934	
0.491622	4.88369	11.7944	0.916755	-1.02896	-0.267414	
0.549915	5.70301	11.2241	-0.240312	0.650874	2.04408	
1.04869	6.53483	10.9806	0.781128	-0.25059	1.06845	
1.7318	5.8994	11.3406	0.232773	-0.513429	1.64304	
1.36298	4.98118	11.1962	-1.00501	0.240075	0.0452602	
2.19118	5.34854	10.773	-0.298611	0.256334	1.44748	
2.40047	5.8419	11.6172	0.185728	2.72802	-0.127381	
3.2509	5.55156	11.1785	0.0768619	-0.48364	1.8192	
4.08443	5.4824	11.7266	0.499966	1.59564	1.42964	
4.75694	5.32405	11.0037	0.383594	-0.296275	1.7409	
4.43961	4.39092	10.8347	0.241188	0.272936	-1.0846	
4.53444	5.38044	10.7257	-1.35411	0.554253	0.119513	
4.22667	5.6923	9.82682	-0.650578	0.574751	-0.113636	
5.05742	6.17558	9.5506	-0.556356	0.694529	0.380281	
4.84026	5.61972	10.353	-0.444518	-0.654811	-0.527534	
4.37015	5.81625	11.2134	-2.12102	-0.832055	-1.40724	
3.95062	6.11566	10.3565	-1.38675	1.14794	-1.06954	
3.37076	5.94437	11.153	0.392823	-0.123384	-0.0547133	
3.21402	5.00574	10.8458	1.03239	0.0297906	-0.84548	
2.80059	4.24408	11.3447	0.901549	0.0892198	-0.863219	
2.27256	5.03472	11.6547	-0.36878	-1.06122	-0.104096	
1.39412	4.59124	11.4767	-0.81012	-0.476186	0.622465	
1.68591	4.18643	12.3433	0.512044	-0.0927494	0.354128	
1.29555	4.92363	12.8948	1.08806	0.14129	0.448266	
0.703635	5.67535	12.604	0.2857	-0.84178	-0.451552	
0.708417	6.67302	12.6721	-0.934823	-0.956512	1.25166	
0.257739	6.62137	11.7809	-0.0428762	-0.198394	0.758483	
-0.738723	6.68376	11.7246	0.129852	0.840118	-1.06853	
0.199767	6.96352	11.927	0.27003	-0.278329	-0.182839	
0.722884	7.81264	11.8539	0.758325	-0.539799	0.281745	
1.38441	8.3531	11.334	-0.474368	0.890074	0.206556	
0.762872	7.98127	10.6445	-0.986015	1.2831	0.456524	
0.4953	8.19663	9.70534	0.629735	1.37892	0.0211762	
-0.32522	8.0088	10.2452	0.0967967	0.00734506	-1.27311	
-0.841986	8.84423	10.0581	-1.53106	-0.566089	0.699087	
-1.27254	9.60218	10.5481	0.630929	1.86741	-1.19427	
-1.97925	8.98608	10.896	1.06957	2.19987	0.27873	
-1.28355	8.35461	10.5535	-0.413034	0.148317	1.07044	
-1.84317	7.52713	10.5993	0.132673	-0.365483	-1.73118	
-2.57929	7.00334	11.028	1.23293	-0.135408	0.425309	
-1.75018	7.09108	10.4758	0.378989	1.4171	-0.60263	
-2.07161	7.89005	9.96758	-0.0793029	1.4093	-0.324494	
-1.19352	8.29598	10.2209	0.536762	-0.322474	0.30023	
-0.547085	7.54823	10.3725	0.323476	-0.821593	-1.27069	
-0.502163	8.54486	10.4411	0.171691	-0.800826	-1.47413	
0.353189	9.06152	10.479	0.301477	-1.15649	0.349976	
0.959682	8.36603	10.8644	1.12804	-0.131905	0.893006	
1.85658	8.03528	10.5708	0.908718	0.652049	-0.649812	
1.73739	9.01447	10.4065	0.149283	0.561172	-0.636842	
2.04495	8.72069	9.50147	0.750394	-1.72699	0.317387	
1.54263	9.27404	10.1659	-0.0672617	-0.746	-1.12335	
1.67426	10.1681	9.73783	0.356994	-0.324846	-0.109991	
1.3559	9.46537	9.10162	-0.0628025	-0.495233	0.288884	
1.64198	9.60414	8.15352	1.50829	-0.130715	0.819344	
2.41065	9.03827	7.85527	0.255744	-1.07866	-0.59528	
2.43799	8.42966	8.64826	-2.4623	-0.562884	-0.115646	
2.54856	7.99148	9.54033	0.561572	0.00068789	-0.224255	
3.34336	8.42813	9.9618	0.431299	0.327288	-0.317275	
2.5589	7.82547	10.1082	0.300383	0.704654	0.528639	
3.41936	7.69759	9.61499	0.286612	-0.288237	0.764155	
3.62948	8.66624	9.48242	-0.0480006	-0.220693	0.728248	
2.79851	8.78018	8.9379	0.32026	-0.741603	0.0588325	
2.48111	7.89569	8.59594	1.63424	-1.13146	-0.146751	
2.1313	7.47236	7.76022	0.508883	-1.62043	0.574422	
1.23641	7.0568	7.92297	-0.494436	-0.557118	-2.29096	
2.18886	6.78932	7.77702	0.25345	-0.00488672	1.69247	
1.89666	5.83784	7.87343	-0.999058	0.230368	0.177253	
2.17697	5.86064	6.91379	-0.944431	-0.277712	0.181434	
1.83391	4.96531	7.19784	-0.853846	-0.62675	-0.813331	
2.73706	4.56523	7.04214	-0.388379	0.152053	-0.106002	
3.10969	4.41045	6.12716	-0.448438	0.928255	-0.26107	
2.60744	5.27501	6.11045	-0.275061	1.04069	0.371814	
2.21359	5.37832	5.1971	-0.650741	-0.587958	0.352649	
1.91685	4.63273	5.79378	1.51911	-1.5359	0.237795	
1.82396	4.74893	4.80491	0.295312	-1.48637	0.360123	
2.55956	4.93279	5.4569	0.31923	0.698703	-0.291021	
3.24988	4.71208	4.76789	0.0586003	0.208847	-0.394767	
3.10195	4.73518	5.75661	-1.1457	-1.17196	-0.546112	
4.01859	4.70448	5.35808	-0.671033	1.04515	0.389942	
3.3727	4.54777	6.10525	-0.0111677	-0.304066	0.674264	
3.8719	3.74221	6.42442	-0.0583876	-0.0111001	1.4852	
4.48569	3.59964	5.64793	0.679203	0.289728	2.01419	
3.54632	3.7976	5.92792	0.241096	-0.427193	1.0453	
3.34758	4.34647	6.73986	0.635585	1.91375	-0.450294	
2.48189	4.00553	7.1064	2.05689	-1.1214	0.0520072	
2.2973	4.11838	6.13009	1.12819	0.950222	0.472542	
2.36256	3.68535	7.0291	0.718439	0.968394	0.510846	
3.16237	3.93048	6.48118	0.221575	1.33998	-0.0469019	
2.5204	4.41841	5.88974	0.335747	0.96144	-0.482502	
3.08651	5.19959	5.62654	0.996072	0.173604	-1.39334	
3.81712	5.0025	6.28027	-0.175025	-0.982531	-0.438629	
3.28444	4.57357	7.00985	0.648494	0.0270765	0.751921	
3.6129	3.64909	6.81632	-1.86924	-0.752012	0.237842	
4.03154	4.28672	7.46298	0.0390975	-1.77861	0.00732057	
4.39757	4.53568	8.35966	-0.417967	-0.789062	-0.0822043	
3.51981	4.39063	8.81627	-0.511469	1.14066	0.342505	
2.92628	3.58589	8.80523	0.633562	0.330274	-1.61759	
2.33965	4.38402	8.66794	-0.742747	-0.277391	0.789375	
1.43039	4.6116	8.31943	-0.584554	0.16322	0.665038	
1.1945	5.34335	7.67998	-0.207626	-0.635402	-0.384947	
0.988088	6.00608	6.96013	-0.238508	-0.490688	-0.242789	
1.81368	6.36806	6.52726	1.08961	-3.30612	-0.0416171	
0.868961	6.07906	6.37237	0.441966	-1.11353	-0.148652	
1.0821	5.10239	6.39861	0.149246	-1.18482	-0.431101	
0.588016	5.94803	6.19671	0.583198	-0.642361	0.788782	
0.113049	6.44308	6.92427	-1.47866	-0.86418	-0.414224	
0.063108	7.29069	6.39602	-0.176716	0.380892	1.4734	
-0.170945	6.70087	7.16888	1.38671	-0.455046	1.30476	
-0.505168	6.94433	8.07939	-0.359045	-1.2114	0.86198	
0.272643	7.5176	8.33702	-0.635843	-0.0933153	-0.806212	
0.840531	6.91114	7.78051	0.223652	0.425529	-0.492558	
1.38932	7.74442	7.84727	-0.0996978	0.51071	1.06423	
2.2607	7.67236	7.36199	-0.239613	-1.37306	1.10008	
1.41973	8.21134	7.40957	0.175488	-0.599263	-0.391649	
0.501425	8.0639	7.77697	1.19869	-0.611696	2.14051	
0.78903	9.02165	7.77395	1.62985	-0.751993	0.124162	
0.717303	8.25833	8.41597	0.559928	0.380187	1.34461	
1.28397	8.46175	9.21441	0.361793	-1.0753	1.85301	
1.47309	7.99604	8.34992	0.00102699	-0.441479	1.4335	
0.544538	7.62626	8.31738	-0.103331	0.0323255	-0.810869	
0.92274	6.93848	8.93699	-0.0667252	0.346976	-0.484282	
0.0187338	7.21992	8.61518	-1.0004	-0.764481	1.18167	
-0.10745	8.1995	8.77167	-0.740945	-0.472835	-0.45276	
0.65072	7.90351	9.35268	0.721443	0.949599	-1.64602	
-0.272392	8.14932	9.05697	-0.0827521	0.186292	0.24623	
