1.16417	0.68544	10.8076	-0.64428	1.03948	0.137935	
1.16417	0.68544	10.8076	-0.64428	1.03948	0.137935	
1.27136	-0.274145	10.5474	-1.39362	1.36727	-1.36824	
1.41601	0.585091	10.0567	0.414938	1.59043	-0.43577	
0.872803	0.797983	10.8689	2.07208	0.132516	1.04607	
0.933582	1.25886	9.98348	0.342994	-0.698031	0.49953	
0.156542	1.06935	10.5837	0.204431	0.148304	0.586119	
-0.478103	0.750964	9.87956	-0.251024	0.779569	0.712063	
-1.39121	0.689429	9.47651	0.211689	0.66311	-0.315214	
-2.31297	0.982486	9.73044	0.260763	-0.429979	1.11162	
-1.78881	0.24914	9.29747	0.272353	0.533624	-0.498328	
-1.51884	-0.669623	9.0094	-0.402523	0.3182	-0.441919	
-0.733735	-0.939681	8.452	1.11221	1.25093	1.25055	
-1.39311	-1.58605	8.83597	0.825003	0.505109	-0.507867	
-0.731645	-1.66523	8.09019	2.08119	0.784493	0.580446	
-1.07177	-0.846471	7.62765	-0.549305	-0.122402	0.926436	
-1.80244	-0.278281	8.00618	-1.4296	-1.32047	1.0197	
-2.42738	0.502336	7.99683	-0.690572	-0.740505	0.209698	
-2.68955	0.588232	7.03564	-0.0756945	0.270318	0.133778	
-1.80823	0.239282	6.71704	-0.236809	0.37418	-0.424542	
-2.07668	1.14825	7.03598	-0.677479	-0.0552308	0.424906	
-2.69945	1.89001	7.28484	-0.475244	-0.0299015	0.854575	
-3.22538	2.23961	8.0602	-0.903322	0.11606	0.497957	
-3.47143	1.27169	8.00938	1.06596	-0.366729	0.241255	
-2.55522	1.32361	8.40672	1.12231	-0.19958	0.0892972	
-2.97217	2.14621	8.79334	0.776694	-0.122339	-0.448877	
-3.51677	1.39686	8.41666	-0.320209	0.368025	0.166367	
-3.9658	0.687368	8.95979	0.338542	0.0340985	0.273729	
-3.21844	0.669991	8.2956	0.0728141	0.296379	-0.0317812	
-2.88234	-0.24022	8.05362	-1.95189	-0.495162	0.153031	
-3.44973	0.582986	8.03365	0.0156058	0.807126	-1.62683	
-4.35074	0.30454	7.70101	-0.297506	0.98467	-0.925472	
-5.2053	-0.190779	7.85718	0.860395	-0.485521	0.70805	
-5.79733	0.47879	8.3057	0.220951	-1.09945	0.778735	
-5.28899	0.860002	9.07789	0.0265842	-0.180972	0.45197	
-5.67996	1.04181	8.17562	-1.70493	0.0272729	1.24832	
-6.3898	1.57886	7.71988	-0.560707	-0.243501	-0.840345	
-5.52325	2.06967	7.62931	-0.587157	-0.123852	-0.443028	
