2.89567	-1.45539	0.564076	-0.203761	0.789153	1.00359	
2.89567	-1.45539	0.564076	-0.203761	0.789153	1.00359	
2.17263	-0.874978	0.938672	-0.873203	-0.568199	1.80674	
1.52202	-1.28477	0.29931	0.751097	0.111879	-0.270395	
1.1406	-0.737222	-0.445483	-0.60509	0.18982	0.484739	
0.693087	0.0858924	-0.0958926	-0.108834	0.391301	0.644656	
0.52157	-0.729698	0.456732	-0.59197	-0.559248	-0.914629	
0.954307	-1.56695	0.791022	0.748154	0.577515	0.184824	
0.488519	-1.47923	-0.0895154	-0.130078	-1.79519	0.420345	
0.22113	-2.1516	-0.779748	-2.07748	-0.572258	-0.00860819	
0.131847	-3.05621	-0.362976	-1.2345	-0.82412	-0.376883	
0.121927	-3.82997	-0.996381	-1.20417	-0.843871	-0.353206	
0.609717	-3.081	-1.44483	-1.00351	-1.08712	-0.540886	
0.115504	-2.64619	-0.692036	0.136516	0.53986	-0.737489	
-0.882832	-2.70272	-0.680645	0.19487	-0.3122	0.0310497	
-1.13477	-3.66925	-0.632072	-0.389739	-0.0346538	2.39727	
-1.06308	-4.54941	-1.10129	-1.58322	1.01532	0.260513	
-0.863333	-4.62146	-0.1241	-1.99683	-0.778729	0.209302	
-0.637709	-4.53609	0.846367	-0.681532	-0.412476	-0.130762	
-1.59777	-4.78605	0.972072	-0.737057	0.0195994	0.301137	
-1.22746	-5.01107	1.87331	0.774829	0.619765	-0.173447	
-1.60316	-4.12344	2.1397	-0.183319	0.218974	-0.193412	
-1.63779	-4.99958	1.6589	0.322852	0.290735	-0.360021	
-2.06818	-5.732	2.18647	-0.59727	0.648249	-0.6163	
-1.84437	-4.87869	2.65739	0.351989	0.511571	-0.821862	
-1.42757	-3.98065	2.79807	1.08627	0.163974	-0.783284	
-1.16399	-3.04326	2.57039	-0.522264	0.600505	-0.835882	
-1.61805	-2.41592	3.20305	-0.492756	-0.136566	-0.0855908	
-1.95044	-3.26663	2.79586	-1.08038	-0.404256	0.957051	
-2.84168	-2.9128	3.07956	-1.8312	-1.9708	0.540834	
-3.6431	-3.33705	2.65795	-0.797391	-1.0508	-2.32601	
-4.34089	-2.67549	2.93261	1.75276	0.0849956	1.33985	
-3.69214	-1.92575	2.80221	0.532093	1.05198	0.84725	
-4.01653	-0.98004	2.82247	-1.65835	0.304061	0.413623	
-4.81785	-1.57064	2.72721	-1.26595	-0.0671185	-0.572587	
-4.93837	-2.42902	3.22587	-1.16189	0.615124	0.623136	
-5.93071	-2.54831	3.25772	-1.10788	0.34393	1.27391	
-5.02261	-2.81208	3.58294	-1.33588	-1.19595	0.652967	
-4.68767	-3.47572	2.91407	-0.579272	-0.466943	0.310381	
-4.24073	-4.36514	3.00984	0.0371209	-0.187207	0.0257194	
-4.9033	-4.83577	2.42716	-0.552541	-1.10951	1.44677	
-5.83079	-4.64981	2.10284	0.109382	-0.349929	-0.00103867	
-6.36871	-5.37194	1.66791	-0.691884	0.781333	-0.882105	
-6.93814	-6.11094	2.02795	0.600978	-0.153182	-0.762603	
-6.21124	-6.36063	2.66769	-0.0309884	0.0334726	0.026646	
-6.4134	-7.33741	2.73865	-0.348626	0.0568111	-0.563499	
-7.39277	-7.16325	2.84114	-0.176889	0.980752	-0.501148	
-8.33518	-6.85543	2.97196	0.536939	2.34401	1.388	
-8.88363	-6.90147	3.80687	-1.18415	-0.125631	0.108394	
-8.956	-5.97896	3.42776	-0.343637	0.24111	0.844011	
-8.46156	-5.71396	2.59992	-0.430175	-0.314354	0.614961	
-7.80452	-4.99786	2.36433	-0.777801	-0.232	-0.101476	
